hotel,is_canceled,lead_time,arrival_date,stays_in_week_nights,adults,children,babies,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_year,arrival_month,arrival_quarter,arrival_day_of_week,total_nights,total_guests,match_room_type,lead_time_bucket,has_special_request,is_high_risk,lead_time_bucket_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,reserved_room_type_L,assigned_room_type_A,assigned_room_type_B,assigned_room_type_C,assigned_room_type_D,assigned_room_type_E,assigned_room_type_F,assigned_room_type_G,assigned_room_type_H,assigned_room_type_I,assigned_room_type_K,assigned_room_type_L
2,0,33,2016-02-10,2,1,0,0,PRT,0,0,0,0,0,69.5,0,0,Check-Out,2016-02-12,2016,2,1,2,2,1,1,Medium,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,12,2016-02-07,3,3,0,0,FRA,0,0,0,0,0,130.0,0,2,Check-Out,2016-02-12,2016,2,1,6,3,3,0,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,15,2016-02-11,1,2,0,0,GBR,0,0,0,0,0,100.0,0,1,Check-Out,2016-02-12,2016,2,1,3,1,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,28,2016-02-10,2,2,0,0,BEL,0,0,0,0,0,89.0,0,1,Check-Out,2016-02-12,2016,2,1,2,2,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,28,2016-02-08,3,2,0,0,FRA,0,0,0,0,0,66.0,0,0,Check-Out,2016-02-12,2016,2,1,0,3,2,1,Short,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-11,1,2,0,0,BRA,0,0,0,0,0,80.0,0,2,Check-Out,2016-02-12,2016,2,1,3,1,2,1,Last_minute,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2,2016-02-10,2,2,0,0,PRT,0,0,0,0,0,72.0,0,0,Check-Out,2016-02-12,2016,2,1,2,2,2,1,Last_minute,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2,2016-02-08,4,3,0,0,CHN,0,0,0,0,0,133.6,0,1,Check-Out,2016-02-13,2016,2,1,0,4,3,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,33,2016-02-10,3,2,0,0,NLD,0,0,0,1,0,84.57,0,1,Check-Out,2016-02-13,2016,2,1,2,3,2,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,2016-02-12,1,2,0,0,FRA,0,0,0,1,0,55.08,0,0,Check-Out,2016-02-13,2016,2,1,4,1,2,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,65,2016-02-10,3,2,0,0,FRA,0,0,0,0,0,60.0,0,0,Check-Out,2016-02-13,2016,2,1,2,3,2,0,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,4,2016-02-11,2,2,0,0,ITA,0,0,0,0,0,91.0,0,1,Check-Out,2016-02-13,2016,2,1,3,2,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2,2016-02-12,1,2,0,0,PRT,0,0,0,0,0,28.5,0,0,Check-Out,2016-02-13,2016,2,1,4,1,2,1,Last_minute,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,56,2016-02-08,4,1,1,0,BEL,0,0,0,1,0,59.0,0,1,Check-Out,2016-02-13,2016,2,1,0,4,2,0,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,56,2016-02-08,4,2,0,0,BEL,0,0,0,0,0,60.0,0,1,Check-Out,2016-02-13,2016,2,1,0,4,2,0,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,21,2016-02-11,2,2,0,0,ZAF,0,0,0,0,0,102.0,1,1,Check-Out,2016-02-13,2016,2,1,3,2,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-10,3,1,0,0,CHN,0,0,0,0,0,86.0,0,0,Check-Out,2016-02-13,2016,2,1,2,3,1,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,8,2016-02-09,4,3,0,0,FRA,0,0,0,0,0,130.0,0,1,Check-Out,2016-02-13,2016,2,1,1,4,3,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1,2016-02-10,3,2,0,0,CHN,0,0,0,0,0,91.33,0,0,Check-Out,2016-02-13,2016,2,1,2,3,2,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,5,2016-02-12,1,2,1,0,PRT,0,0,0,0,0,110.0,0,3,Check-Out,2016-02-13,2016,2,1,4,1,3,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2016-02-12,1,2,0,0,BRA,0,0,0,0,0,79.0,0,2,Check-Out,2016-02-13,2016,2,1,4,1,2,1,Last_minute,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-12,1,2,1,0,FRA,0,0,0,0,0,109.0,0,1,Check-Out,2016-02-13,2016,2,1,4,1,3,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,30,2016-02-08,4,2,2,0,FRA,0,0,0,0,0,152.3,0,2,Check-Out,2016-02-13,2016,2,1,0,4,4,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,2016-02-12,1,3,0,0,CHN,0,0,0,1,0,127.0,0,3,Check-Out,2016-02-13,2016,2,1,4,1,3,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,2,2016-02-10,3,2,0,0,FRA,0,0,0,0,0,82.0,0,0,Check-Out,2016-02-13,2016,2,1,2,3,2,0,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,29,2016-02-06,5,2,0,0,NLD,0,0,0,0,0,81.54,0,1,Check-Out,2016-02-13,2016,2,1,5,5,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,4,2016-02-12,1,2,0,0,PRT,0,0,0,0,0,79.0,0,0,Check-Out,2016-02-13,2016,2,1,4,1,2,1,Last_minute,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,66,2016-02-11,2,2,0,0,PRT,0,0,0,0,0,58.0,0,1,Check-Out,2016-02-13,2016,2,1,3,2,2,0,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1,2016-02-12,1,2,0,0,PRT,0,0,0,0,0,89.0,0,2,Check-Out,2016-02-13,2016,2,1,4,1,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-12,1,2,0,0,PRT,0,0,0,0,0,79.0,0,0,Check-Out,2016-02-13,2016,2,1,4,1,2,1,Last_minute,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,32,2016-02-08,4,2,2,0,BRA,0,0,0,0,0,152.3,0,0,Check-Out,2016-02-13,2016,2,1,0,4,4,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,5,2016-02-12,1,2,0,0,PRT,0,0,0,0,0,80.0,0,0,Check-Out,2016-02-13,2016,2,1,4,1,2,1,Last_minute,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,25,2016-02-11,3,2,0,0,FRA,0,0,0,0,0,93.0,0,1,Check-Out,2016-02-14,2016,2,1,3,3,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-13,1,1,0,0,ITA,0,0,0,0,0,79.0,0,0,Check-Out,2016-02-14,2016,2,1,5,1,1,1,Last_minute,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,24,2016-02-11,3,2,0,0,DEU,0,0,0,0,0,46.67,0,1,Check-Out,2016-02-14,2016,2,1,3,3,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,4,2016-02-12,2,1,0,0,BRA,0,0,0,0,0,85.0,0,0,Check-Out,2016-02-14,2016,2,1,4,2,1,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-11,3,2,1,0,FRA,0,0,0,0,0,109.0,0,3,Check-Out,2016-02-14,2016,2,1,3,3,3,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,14,2016-02-07,5,2,0,0,FRA,0,0,0,0,0,81.0,0,1,Check-Out,2016-02-14,2016,2,1,6,5,2,1,Short,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2,2016-02-10,4,2,1,0,ESP,0,0,0,0,0,117.75,0,2,Check-Out,2016-02-14,2016,2,1,2,4,3,0,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,29,2016-02-12,2,2,0,0,IRL,0,0,0,0,0,86.45,0,1,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-13,1,2,0,0,AGO,0,0,0,0,0,105.0,1,1,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,18,2016-11-10,3,2,0,0,AGO,1,0,1,1,0,123.33,0,1,Check-Out,2016-11-13,2016,11,4,3,3,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,139,2016-02-11,3,3,0,0,GBR,0,0,0,1,0,93.0,0,2,Check-Out,2016-02-14,2016,2,1,3,3,3,1,Long,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,18,2016-02-11,3,2,1,0,FRA,0,0,0,0,0,111.0,0,1,Check-Out,2016-02-14,2016,2,1,3,3,3,0,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,18,2016-02-11,3,2,2,0,NLD,0,0,0,0,0,171.0,0,0,Check-Out,2016-02-14,2016,2,1,3,3,4,1,Short,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,13,2016-02-12,2,2,0,0,ESP,0,0,0,0,0,79.0,0,1,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Short,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,4,2016-02-12,2,2,0,0,ESP,0,0,0,0,0,88.0,0,1,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Last_minute,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,8,2016-02-12,2,2,0,0,PRT,0,0,0,0,0,81.0,0,0,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Short,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,2016-02-12,2,2,0,0,FRA,0,0,0,0,0,79.0,0,0,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Last_minute,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,21,2016-02-12,2,2,0,0,BEL,0,0,0,0,0,79.0,0,0,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Short,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,36,2016-02-11,3,2,0,0,FRA,0,0,0,0,0,64.0,0,0,Check-Out,2016-02-14,2016,2,1,3,3,2,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,21,2016-02-11,3,2,0,0,DEU,0,0,0,0,0,64.22,0,1,Check-Out,2016-02-14,2016,2,1,3,3,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,7,2016-02-11,3,1,1,0,FRA,0,0,0,0,0,78.5,0,1,Check-Out,2016-02-14,2016,2,1,3,3,2,0,Last_minute,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,7,2016-02-11,3,2,0,0,FRA,0,0,0,0,0,116.0,0,1,Check-Out,2016-02-14,2016,2,1,3,3,2,0,Last_minute,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2016-02-12,2,2,0,0,FRA,0,0,0,0,0,87.0,0,0,Check-Out,2016-02-14,2016,2,1,4,2,2,0,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,76,2016-02-07,5,1,0,0,DEU,0,0,0,0,0,41.0,0,0,Check-Out,2016-02-14,2016,2,1,6,5,1,1,Medium,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,7,2016-02-10,4,2,0,0,ITA,0,0,0,0,0,93.0,0,0,Check-Out,2016-02-14,2016,2,1,2,4,2,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-12,2,1,0,0,FIN,0,0,0,0,0,79.0,0,0,Check-Out,2016-02-14,2016,2,1,4,2,1,1,Last_minute,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,22,2016-02-12,2,2,0,0,PRT,0,0,0,0,0,76.5,0,2,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,12,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,125.0,0,1,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,7,2016-02-13,1,3,0,0,ESP,0,0,0,0,0,127.0,0,1,Check-Out,2016-02-14,2016,2,1,5,1,3,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,34,2016-02-13,1,2,0,0,BRA,0,0,0,0,0,78.3,0,1,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,142.0,1,2,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,4,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,90.0,0,0,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,4,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,81.0,0,0,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,95.0,0,2,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,72,2016-02-12,2,2,0,0,FRA,0,0,0,0,0,60.0,0,1,Check-Out,2016-02-14,2016,2,1,4,2,2,0,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,2,2016-02-13,1,2,0,0,FRA,0,0,0,1,0,102.0,1,1,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,2,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,91.0,0,1,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,11,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,91.0,0,1,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,35,2016-02-12,2,2,0,0,POL,0,0,0,0,0,80.3,0,1,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,9,2016-02-12,2,3,0,0,ESP,0,0,0,0,0,127.0,0,1,Check-Out,2016-02-14,2016,2,1,4,2,3,1,Short,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,35,2016-02-11,3,2,0,0,FRA,0,0,0,0,0,89.3,0,1,Check-Out,2016-02-14,2016,2,1,3,3,2,1,Medium,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,9,2016-02-12,2,2,0,0,BEL,0,0,0,0,0,81.0,0,1,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Short,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,5,2016-02-12,2,2,0,0,ESP,0,0,0,0,0,79.0,0,1,Check-Out,2016-02-14,2016,2,1,4,2,2,1,Last_minute,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,24,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,76.5,0,2,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,1,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,79.0,0,0,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Last_minute,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,24,2016-02-13,1,2,0,0,PRT,0,0,0,0,0,85.5,1,2,Check-Out,2016-02-14,2016,2,1,5,1,2,1,Short,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
